Date,58183000
1973-01,126.30029032258065
1973-02,152.53467857142854
1973-03,108.73409677419355
1973-04,123.63213333333333
1973-05,125.20258064516129
1973-06,120.0637
1973-07,138.078
1973-08,128.41512903225808
1973-09,108.97643333333333
1973-10,99.34919354838709
1973-11,83.48463333333332
1973-12,195.06429032258066
1974-01,242.0134193548387
1974-02,151.83832142857142
1974-03,157.54645161290324
1974-04,124.5774
1974-05,100.16512903225806
1974-06,130.52763333333334
1974-07,112.05125806451613
1974-08,114.09348387096775
1974-09,88.6452
1974-10,112.32854838709677
1974-11,116.37889999999999
1974-12,113.15696774193549
1975-01,99.75241935483871
1975-02,134.45725
1975-03,107.15987096774194
1975-04,82.5443
1975-05,122.06206451612903
1975-06,109.33936666666666
1975-07,92.95990322580646
1975-08,101.08022580645162
1975-09,132.34900000000002
1975-10,116.61103225806451
1975-11,106.48183333333333
1975-12,131.53412903225805
1976-01,139.42835483870968
1976-02,232.3775172413793
1976-03,184.4725806451613
1976-04,142.31366666666665
1976-05,127.04483870967742
1976-06,119.5844
1976-07,144.32919354838708
1976-08,118.25103225806453
1976-09,148.47456666666668
1976-10,136.78864516129033
1976-11,129.84393333333335
1976-12,152.38587096774194
1977-01,211.14493548387097
1977-02,175.3857142857143
1977-03,138.51548387096773
1977-04,150.85083333333333
1977-05,117.44309677419355
1977-06,131.34146666666666
1977-07,124.41809677419356
1977-08,119.37232258064516
1977-09,130.2674
1977-10,113.98145161290323
1977-11,127.39396666666667
1977-12,129.76745161290324
1978-01,119.05074193548387
1978-02,90.97167857142857
1978-03,102.07312903225805
1978-04,89.8703
1978-05,121.70667741935485
1978-06,142.85033333333334
1978-07,126.61635483870968
1978-08,128.6912258064516
1978-09,98.21393333333334
1978-10,84.48967741935483
1978-11,161.74089999999998
1978-12,115.81487096774194
1979-01,119.08632258064516
1979-02,119.31221428571429
1979-03,112.99741935483871
1979-04,95.0425
1979-05,146.59174193548387
1979-06,142.48386666666664
1979-07,136.87132258064517
1979-08,126.62525806451612
1979-09,110.6803
1979-10,98.42325806451613
1979-11,109.59603333333334
1979-12,140.8742580645161
1980-01,134.44967741935486
1980-02,135.31606896551725
1980-03,111.00732258064515
1980-04,157.07706666666667
1980-05,163.87190322580648
1980-06,204.62893333333335
1980-07,205.4431612903226
1980-08,185.04374193548387
1980-09,147.4103333333333
1980-10,123.55577419354839
1980-11,113.64893333333333
1980-12,136.45032258064515
1981-01,170.73377419354838
1981-02,107.85350000000001
1981-03,102.24596774193549
1981-04,138.41296666666668
1981-05,191.9431935483871
1981-06,201.16933333333333
1981-07,159.60432258064517
1981-08,140.30806451612904
1981-09,193.87776666666664
1981-10,184.8487741935484
1981-11,132.45533333333333
1981-12,103.08954838709677
1982-01,129.3478064516129
1982-02,122.429
1982-03,165.0566129032258
1982-04,116.02776666666666
1982-05,141.39474193548386
1982-06,159.61319999999998
1982-07,145.12093548387097
1982-08,155.8606129032258
1982-09,152.8559
1982-10,179.18422580645162
1982-11,148.2288333333333
1982-12,177.64712903225805
1983-01,238.50790322580644
1983-02,292.0495
1983-03,232.64309677419354
1983-04,310.5711333333333
1983-05,239.64787096774194
1983-06,454.42106666666666
1983-07,266.7214193548387
1983-08,160.4714193548387
1983-09,277.0384666666667
1983-10,295.27448387096774
1983-11,226.17646666666667
1983-12,280.4181612903226
1984-01,267.2258064516129
1984-02,158.186
1984-03,160.1258064516129
1984-04,197.05186666666665
1984-05,136.67396774193548
1984-06,144.11393333333334
1984-07,146.52816129032257
1984-08,145.33535483870966
1984-09,230.06106666666668
1984-10,203.3023548387097
1984-11,151.3761
1984-12,186.97329032258062
1985-01,168.8917741935484
1985-02,152.79442857142857
1985-03,164.62861290322581
1985-04,123.58703333333332
1985-05,153.9512580645161
1985-06,164.2692
1985-07,147.39593548387097
1985-08,168.0506129032258
1985-09,147.3448
1985-10,138.98661290322582
1985-11,129.40893333333332
1985-12,123.74845161290324
1986-01,106.44893548387097
1986-02,125.51092857142858
1986-03,190.44948387096775
1986-04,118.48323333333333
1986-05,132.74367741935484
1986-06,155.87663333333333
1986-07,187.47299999999998
1986-08,162.52187096774193
1986-09,142.3003
1986-10,143.75799999999998
1986-11,116.74643333333333
1986-12,199.5450322580645
1987-01,257.83451612903224
1987-02,252.62735714285714
1987-03,220.76267741935484
1987-04,194.67306666666667
1987-05,210.04464516129033
1987-06,228.06293333333332
1987-07,164.82822580645163
1987-08,149.60748387096774
1987-09,178.40810000000002
1987-10,135.0270322580645
1987-11,131.29183333333333
1987-12,103.70729032258065
1988-01,137.45464516129033
1988-02,255.25689655172414
1988-03,274.7885806451613
1988-04,172.9374
1988-05,169.70764516129032
1988-06,180.9031
1988-07,126.77064516129032
1988-08,139.09229032258065
1988-09,109.7753
1988-10,145.61064516129034
1988-11,124.74383333333334
1988-12,127.09796774193549
1989-01,193.63567741935483
1989-02,253.50735714285716
1989-03,246.9198064516129
1989-04,187.95076666666668
1989-05,111.7926129032258
1989-06,140.58383333333333
1989-07,137.78932258064518
1989-08,147.82419354838711
1989-09,108.9616
1989-10,135.24974193548388
1989-11,144.28913333333333
1989-12,99.78322580645163
1990-01,155.99912903225805
1990-02,141.47889285714285
1990-03,177.61829032258066
1990-04,156.45346666666669
1990-05,141.44551612903226
1990-06,122.27753333333334
1990-07,142.88116129032258
1990-08,139.76100000000002
1990-09,143.70736666666664
1990-10,117.3268064516129
1990-11,115.9422
1990-12,138.62354838709678
1991-01,193.51945161290323
1991-02,191.2495357142857
1991-03,194.17509677419355
1991-04,172.2036
1991-05,133.72306451612903
1991-06,135.1789
1991-07,150.58735483870967
1991-08,156.96374193548388
1991-09,185.54633333333334
1991-10,182.17932258064516
1991-11,109.84543333333335
1991-12,179.11864516129032
1992-01,159.47
1992-02,119.08348275862069
1992-03,116.56654838709677
1992-04,115.8207
1992-05,141.95770967741936
1992-06,150.26456666666667
1992-07,191.7568064516129
1992-08,148.35809677419354
1992-09,155.51426666666666
1992-10,124.11712903225806
1992-11,127.17006666666666
1992-12,129.2470322580645
1993-01,125.70067741935483
1993-02,161.7687857142857
1993-03,144.28570967741936
1993-04,136.12323333333333
1993-05,119.39348387096774
1993-06,147.98076666666665
1993-07,141.50912903225807
1993-08,135.0618064516129
1993-09,173.15626666666668
1993-10,126.30551612903226
1993-11,153.0684
1993-12,130.823
1994-01,114.89009677419354
1994-02,118.10021428571429
1994-03,170.89609677419355
1994-04,127.89276666666666
1994-05,138.11854838709678
1994-06,109.71656666666667
1994-07,121.60103225806452
1994-08,138.27048387096775
1994-09,138.53900000000002
1994-10,147.7458064516129
1994-11,155.03616666666667
1994-12,160.74648387096772
1995-01,136.61945161290325
1995-02,292.4431785714286
1995-03,156.86432258064517
1995-04,126.9854
1995-05,102.43970967741934
1995-06,95.0208
1995-07,142.45080645161292
1995-08,126.03232258064516
1995-09,150.42913333333334
1995-10,179.97525806451614
1995-11,120.88716666666667
1995-12,124.86845161290323
1996-01,219.90506451612902
1996-02,194.7741724137931
1996-03,313.46025806451615
1996-04,256.4997333333333
1996-05,195.2779677419355
1996-06,174.13603333333333
1996-07,151.22025806451612
1996-08,154.20254838709675
1996-09,163.08286666666666
1996-10,143.43793548387097
1996-11,144.80973333333336
1996-12,192.15406451612904
1997-01,230.58470967741937
1997-02,234.32646428571428
1997-03,136.89664516129034
1997-04,109.70773333333334
1997-05,176.3652258064516
1997-06,185.25323333333333
1997-07,111.14254838709677
1997-08,151.0016451612903
1997-09,174.92166666666665
1997-10,187.03961290322582
1997-11,187.64249999999998
1997-12,130.6153548387097
1998-01,147.40322580645162
1998-02,165.64960714285715
1998-03,124.39412903225806
1998-04,116.57663333333333
1998-05,149.64396774193548
1998-06,141.97266666666667
1998-07,176.11429032258064
1998-08,178.95687096774196
1998-09,189.93609999999998
1998-10,190.25567741935484
1998-11,103.47016666666667
1998-12,161.22838709677418
1999-01,194.15525806451612
1999-02,203.81475
1999-03,149.20790322580643
1999-04,113.03206666666667
1999-05,116.37764516129032
1999-06,142.54146666666665
1999-07,134.88754838709679
1999-08,160.9406129032258
1999-09,188.73776666666666
1999-10,159.79548387096773
1999-11,177.91493333333335
1999-12,162.39664516129034
2000-01,165.18619354838708
2000-02,128.07096551724138
2000-03,118.4058064516129
2000-04,102.54636666666667
2000-05,117.85270967741936
2000-06,136.21213333333333
2000-07,154.45835483870968
2000-08,164.22945161290323
2000-09,166.3512
2000-10,110.61051612903226
2000-11,183.5569
2000-12,142.13022580645162
2001-01,115.31458064516129
2001-02,126.14142857142858
2001-03,102.24958064516129
2001-04,110.9719
2001-05,141.37554838709676
2001-06,161.15936666666667
2001-07,165.82225806451612
2001-08,162.26741935483872
2001-09,127.24386666666666
2001-10,140.37229032258065
2001-11,133.67703333333333
2001-12,142.09435483870968
2002-01,161.5668064516129
2002-02,169.30857142857144
2002-03,120.80167741935483
2002-04,90.58236666666667
2002-05,113.09535483870968
2002-06,138.8194333333333
2002-07,129.0505806451613
2002-08,122.73996774193547
2002-09,149.47893333333334
2002-10,133.47451612903225
2002-11,105.40826666666666
2002-12,107.97987096774195
2003-01,143.76445161290323
2003-02,105.56392857142858
2003-03,97.12470967741936
2003-04,79.77616666666667
2003-05,77.05499999999999
2003-06,98.05113333333334
2003-07,164.34658064516128
2003-08,133.80129032258066
2003-09,115.68783333333333
2003-10,117.6316129032258
2003-11,84.69146666666667
2003-12,86.8088064516129
2004-01,99.09445161290323
2004-02,143.93255172413794
2004-03,100.86951612903225
2004-04,95.61383333333333
2004-05,84.1236129032258
2004-06,99.44146666666667
2004-07,89.03835483870968
2004-08,60.1361935483871
2004-09,52.7045
2004-10,73.35961290322581
2004-11,96.48743333333333
2004-12,96.17458064516129
