date,flow_rate
2012-12-01,43.708
2012-12-02,33.5261
2012-12-03,31.3176
2012-12-04,29.164
2012-12-05,24.6919
2012-12-06,23.3707
2012-12-07,20.4955
2012-12-08,18.958
2012-12-09,18.0565
2012-12-10,21.4387
2012-12-11,28.4586
2012-12-12,43.2986
2012-12-13,28.4586
2012-12-14,32.415
2012-12-15,29.5191
2012-12-16,35.4078
2012-12-17,33.8995
2012-12-18,28.4586
2012-12-19,24.028
2012-12-20,22.3972
2012-12-21,21.4387
2012-12-22,21.7565
2012-12-23,17.7595
2012-12-24,18.0565
2012-12-25,18.3552
2012-12-26,17.4643
2012-12-27,14.6127
2012-12-28,16.0155
2012-12-29,16.0155
2012-12-30,14.0646
2012-12-31,15.1682
2012-11-01,14.0646
2012-11-02,24.6919
2012-11-03,26.7225
2012-11-04,27.0665
2012-11-05,30.5936
2012-11-06,33.8995
2012-11-07,28.8105
2012-11-08,29.8757
2012-11-09,30.5936
2012-11-10,47.4553
2012-11-11,46.613
2012-11-12,48.3031
2012-11-13,39.2815
2012-11-14,41.6747
2012-11-15,29.8757
2012-11-16,32.0477
2012-11-17,39.6768
2012-11-18,33.5261
2012-11-19,25.6999
2012-11-20,23.0445
2012-11-21,20.8082
2012-11-22,20.4955
2012-11-23,19.262
2012-11-24,17.7595
2012-11-25,20.1846
2012-11-26,42.4838
2012-11-27,63.9949
2012-11-28,53.9448
2012-11-29,53.5028
2012-11-30,49.585
2012-10-01,2.8123
2012-10-02,2.37
2012-10-03,
2012-10-04,
2012-10-05,
2012-10-06,
2012-10-07,
2012-10-08,
2012-10-09,
2012-10-10,
2012-10-11,
2012-10-12,
2012-10-13,
2012-10-14,
2012-10-15,
2012-10-16,
2012-10-17,
2012-10-18,
2012-10-19,16.5896
2012-10-20,16.3016
2012-10-21,16.5896
2012-10-22,16.3016
2012-10-23,14.3377
2012-10-24,16.0155
2012-10-25,16.5896
2012-10-26,16.8794
2012-10-27,14.8895
2012-10-28,11.4406
2012-10-29,10.6922
2012-10-30,10.4468
2012-10-31,10.2035
2012-09-01,14.6127
2012-09-02,14.6127
2012-09-03,13.2569
2012-09-04,12.7281
2012-09-05,13.5243
2012-09-06,12.4667
2012-09-07,13.2569
2012-09-08,12.9916
2012-09-09,12.7281
2012-09-10,13.5243
2012-09-11,11.9497
2012-09-12,10.4468
2012-09-13,10.2035
2012-09-14,11.6941
2012-09-15,11.6941
2012-09-16,11.1891
2012-09-17,11.6941
2012-09-18,10.9396
2012-09-19,11.6941
2012-09-20,10.9396
2012-09-21,10.2035
2012-09-22,11.4406
2012-09-23,11.6941
2012-09-24,11.4406
2012-09-25,8.5594
2012-09-26,5.795
2012-09-27,3.9466
2012-09-28,3.7762
2012-09-29,3.4435
2012-09-30,3.7593
2012-08-01,21.7565
2012-08-02,21.4387
2012-08-03,21.4387
2012-08-04,21.4387
2012-08-05,21.1226
2012-08-06,20.4955
2012-08-07,19.8753
2012-08-08,19.262
2012-08-09,18.958
2012-08-10,18.6557
2012-08-11,18.958
2012-08-12,18.3552
2012-08-13,18.958
2012-08-14,19.8753
2012-08-15,19.5678
2012-08-16,19.262
2012-08-17,19.5678
2012-08-18,19.8753
2012-08-19,20.1846
2012-08-20,18.3552
2012-08-21,15.1682
2012-08-22,16.3016
2012-08-23,13.7935
2012-08-24,14.6127
2012-08-25,9.9623
2012-08-26,8.1091
2012-08-27,7.6677
2012-08-28,
2012-08-29,
2012-08-30,
2012-08-31,13.7935
2012-07-01,
2012-07-02,
2012-07-03,
2012-07-04,
2012-07-05,
2012-07-06,21.1226
2012-07-07,22.076
2012-07-08,22.3972
2012-07-09,22.3972
2012-07-10,21.4387
2012-07-11,19.8753
2012-07-12,18.6557
2012-07-13,18.3552
2012-07-14,16.0155
2012-07-15,16.5896
2012-07-16,16.5896
2012-07-17,15.4488
2012-07-18,16.8794
2012-07-19,16.5896
2012-07-20,16.8794
2012-07-21,17.0249
2012-07-22,17.4349
2012-07-23,16.5896
2012-07-24,16.8794
2012-07-25,20.8082
2012-07-26,17.7595
2012-07-27,18.958
2012-07-28,20.8082
2012-07-29,21.4387
2012-07-30,21.7565
2012-07-31,21.7565
2012-04-01,37.3265
2012-04-02,37.3265
2012-04-03,32.415
2012-04-04,29.8757
2012-04-05,29.8757
