date,flow_rate
2023-12-01,
2023-12-02,
2023-12-03,
2023-12-04,29.2823
2023-12-05,
2023-12-06,20.5094
2023-12-07,
2023-12-08,19.8356
2023-12-09,
2023-12-10,
2023-12-11,
2023-12-12,
2023-12-13,
2023-12-14,
2023-12-15,27.486
2023-12-16,
2023-12-17,21.4702
2023-12-18,21.6091
2023-12-19,
2023-12-20,
2023-12-21,
2023-12-22,
2023-12-23,
2023-12-24,
2023-12-25,
2023-12-26,
2023-12-27,
2023-12-28,
2023-12-29,
2023-12-30,
2023-12-31,
2023-11-01,
2023-11-02,
2023-11-03,
2023-11-04,39.302
2023-11-05,35.598
2023-11-06,28.9427
2023-11-07,22.7711
2023-11-08,24.7334
2023-11-09,35.1606
2023-11-10,
2023-11-11,
2023-11-12,
2023-11-13,
2023-11-14,13.6221
2023-11-15,16.7787
2023-11-16,
2023-11-17,
2023-11-18,
2023-11-19,
2023-11-20,
2023-11-21,31.5031
2023-11-22,
2023-11-23,
2023-11-24,
2023-11-25,23.2366
2023-11-26,
2023-11-27,
2023-11-28,
2023-11-29,
2023-11-30,
2023-10-01,
2023-10-02,
2023-10-03,16.7478
2023-10-04,19.9863
2023-10-05,
2023-10-06,
2023-10-07,
2023-10-08,
2023-10-09,
2023-10-10,
2023-10-11,
2023-10-12,
2023-10-13,
2023-10-14,
2023-10-15,
2023-10-16,
2023-10-17,
2023-10-18,21.6787
2023-10-19,
2023-10-20,
2023-10-21,21.3144
2023-10-22,22.0108
2023-10-23,
2023-10-24,
2023-10-25,
2023-10-26,30.3731
2023-10-27,
2023-10-28,
2023-10-29,
2023-10-30,
2023-10-31,
2023-09-01,46.8936
2023-09-02,39.7626
2023-09-03,31.1106
2023-09-04,36.4138
2023-09-05,32.4
2023-09-06,24.9933
2023-09-07,18.9918
2023-09-08,20.9187
2023-09-09,22.5932
2023-09-10,23.2726
2023-09-11,19.6855
2023-09-12,20.3738
2023-09-13,20.34
2023-09-14,21.1075
2023-09-15,20.7306
2023-09-16,20.5603
2023-09-17,21.3663
2023-09-18,17.324
2023-09-19,20.0535
2023-09-20,20.7989
2023-09-21,19.569
2023-09-22,
2023-09-23,20.6965
2023-09-24,
2023-09-25,20.5943
2023-09-26,21.1075
2023-09-27,
2023-09-28,19.2547
2023-09-29,19.8858
2023-09-30,
2023-08-01,20.2555
2023-08-02,20.5263
2023-08-03,21.5222
2023-08-04,21.8183
2023-08-05,26.9825
2023-08-06,27.2725
2023-08-07,22.6821
2023-08-08,20.3062
2023-08-09,18.633
2023-08-10,14.8831
2023-08-11,20.8844
2023-08-12,26.7516
2023-08-13,
2023-08-14,22.3806
2023-08-15,19.1066
2023-08-16,17.0269
2023-08-17,17.324
2023-08-18,19.0082
2023-08-19,36.7692
2023-08-20,36.6579
2023-08-21,16.6706
2023-08-22,16.8561
2023-08-23,17.1049
2023-08-24,17.434
2023-08-25,17.7501
2023-08-26,28.6843
2023-08-27,30.2917
2023-08-28,
2023-08-29,33.0962
2023-08-30,34.315
2023-08-31,34.7909
2023-07-01,18.5196
2023-07-02,19.936
2023-07-03,26.6748
2023-07-04,26.79
2023-07-05,26.79
2023-07-06,26.6748
2023-07-07,26.8477
2023-07-08,25.1237
2023-07-09,20.1544
2023-07-10,24.7889
2023-07-11,22.2218
2023-07-12,26.6365
2023-07-13,25.161
2023-07-14,17.8136
2023-07-15,26.6173
2023-07-16,25.0677
2023-07-17,19.7855
2023-07-18,26.4069
2023-07-19,26.5599
2023-07-20,23.9248
2023-07-21,26.8284
2023-07-22,26.7708
2023-07-23,26.867
2023-07-24,26.9054
2023-07-25,25.6673
2023-07-26,27.35
2023-07-27,
2023-07-28,24.3092
2023-07-29,26.5025
2023-07-30,24.7704
2023-07-31,26.4451
2023-06-01,32.948
2023-06-02,38.1843
2023-06-03,41.3234
2023-06-04,36.0599
2023-06-05,36.1704
2023-06-06,27.9938
2023-06-07,
2023-06-08,35.7297
2023-06-09,37.5298
2023-06-10,37.9128
2023-06-11,36.3916
2023-06-12,35.0952
2023-06-13,33.266
2023-06-14,33.2873
2023-06-15,32.5471
2023-06-16,31.5031
2023-06-17,32.6735
2023-06-18,31.6692
2023-06-19,
2023-06-20,
2023-06-21,27.4082
2023-06-22,30.7818
2023-06-23,32.5051
2023-06-24,28.151
2023-06-25,28.1313
2023-06-26,28.6446
2023-06-27,29.4828
2023-06-28,29.4828
2023-06-29,29.4226
2023-06-30,27.0597
2023-05-01,47.7196
2023-05-02,48.6536
2023-05-03,
2023-05-04,44.2858
2023-05-05,
2023-05-06,37.6648
2023-05-07,37.1486
2023-05-08,
2023-05-09,38.5021
2023-05-10,39.8319
2023-05-11,41.4411
2023-05-12,44.3587
2023-05-13,48.7805
2023-05-14,43.8016
2023-05-15,42.2212
2023-05-16,42.6733
2023-05-17,35.7297
2023-05-18,35.0517
2023-05-19,32.5471
2023-05-20,33.4363
2023-05-21,37.1039
2023-05-22,42.6018
2023-05-23,46.3715
2023-05-24,46.1238
2023-05-25,34.3366
2023-05-26,32.8423
2023-05-27,32.948
2023-05-28,32.8423
2023-05-29,32.7789
2023-05-30,33.6283
2023-05-31,32.5892
2023-04-01,39.6702
2023-04-02,46.2971
2023-04-03,46.2723
2023-04-04,42.0314
2023-04-05,45.2618
2023-04-06,50.6502
2023-04-07,50.3922
2023-04-08,49.9805
2023-04-09,66.1899
2023-04-10,59.5643
2023-04-11,59.4807
2023-04-12,60.1506
2023-04-13,49.2385
2023-04-14,48.375
2023-04-15,53.1587
2023-04-16,57.7114
2023-04-17,53.1587
2023-04-18,51.6886
2023-04-19,43.9466
2023-04-20,41.0418
2023-04-21,41.1121
2023-04-22,43.0559
2023-04-23,40.9248
2023-04-24,42.9362
2023-04-25,40.878
2023-04-26,40.458
2023-04-27,40.878
2023-04-28,47.1932
2023-04-29,
2023-04-30,47.946
2023-03-01,63.8974
2023-03-02,65.4313
2023-03-03,
2023-03-04,67.6603
2023-03-05,67.365
2023-03-06,57.7388
2023-03-07,
2023-03-08,
2023-03-09,40.9716
2023-03-10,
2023-03-11,
2023-03-12,
2023-03-13,67.0409
2023-03-14,
2023-03-15,
2023-03-16,49.4938
2023-03-17,
2023-03-18,47.7698
2023-03-19,49.4682
2023-03-20,
2023-03-21,
2023-03-22,
2023-03-23,46.4707
2023-03-24,
2023-03-25,44.0919
2023-03-26,33.1811
2023-03-27,35.2042
2023-03-28,48.2992
2023-03-29,58.2341
2023-03-30,56.6181
2023-03-31,54.7016
2023-02-01,
2023-02-02,
2023-02-03,
2023-02-04,
2023-02-05,
2023-02-06,
2023-02-07,
2023-02-08,104.416
2023-02-09,108.944
2023-02-10,146.876
2023-02-11,
2023-02-12,
2023-02-13,96.2529
2023-02-14,
2023-02-15,137.939
2023-02-16,174.097
2023-02-17,
2023-02-18,
2023-02-19,
2023-02-20,
2023-02-21,
2023-02-22,
2023-02-23,79.4193
2023-02-24,93.0059
2023-02-25,76.891
2023-02-26,71.1293
2023-02-27,72.3137
